row_type,base_run_name,run_name,backend,model_name,seed,split_seed,num_runs,accuracy,accuracy_std,auc_0,auc_1,auc_2,auc_3,auc_4,auc_W,auc_W/Z/top,auc_W_std,auc_Z,auc_Z_std,auc_gluon,auc_gluon_std,auc_quark,auc_quark/gluon,auc_quark_std,auc_top,auc_top_std,cpu_latency_ms,cpu_latency_ms_std,gpu_latency_ms,gpu_latency_ms_std,macro_auc,macro_auc_std,model_size_bytes,model_size_bytes_std,parameter_count,parameter_count_std
run,binary_topqg_qkeras_topo_ternary_128_32,binary_topqg_qkeras_topo_ternary_128_32__seed43,qkeras,qkeras_mlp,43,42,,0.886683667812396,,,,,,,,,,,,,,,0.9465143875488647,,0.9465143875488647,,0.25000283028930426,,,,0.9465143875488647,,104576,,6337,
run,binary_topqg_qkeras_topo_ternary_128_32,binary_topqg_qkeras_topo_ternary_128_32__seed44,qkeras,qkeras_mlp,44,42,,0.8870465381165016,,,,,,,,,,,,,,,0.9443739483713488,,0.944373948371349,,0.2565357321873307,,,,0.9443739483713489,,104576,,6337,
run,binary_topqg_xgboost_bdt_d4_100,binary_topqg_xgboost_bdt_d4_100__seed42,xgboost,xgboost_bdt,42,42,,0.9036982531826749,,,,,,,,,,,,,,,0.9586470451421334,,0.9586470474112163,,0.18756461329758167,,,,0.9586470462766749,,180427,,3096,
run,binary_topqg_xgboost_bdt_d4_100,binary_topqg_xgboost_bdt_d4_100__seed43,xgboost,xgboost_bdt,43,42,,0.9027910774224113,,,,,,,,,,,,,,,0.9583052624694215,,0.9583052647385045,,0.18443173728883266,,,,0.9583052636039631,,180359,,3094,
run,binary_topqg_xgboost_bdt_d4_100,binary_topqg_xgboost_bdt_d4_100__seed44,xgboost,xgboost_bdt,44,42,,0.903174107187856,,,,,,,,,,,,,,,0.9583113594955079,,0.9583113592685994,,0.185994622297585,,,,0.9583113593820537,,180223,,3090,
run,binary_xgboost_bdt_d4_100,binary_xgboost_bdt_d4_100__seed42,xgboost,xgboost_bdt,42,42,,0.8474819277108434,,,,,,,,0.9207411791727791,,,,,,,0.920741178793276,,,,0.18424739129841328,,,,0.9207411789830275,,180485,,3098,
run,binary_xgboost_bdt_d4_100,binary_xgboost_bdt_d4_100__seed43,xgboost,xgboost_bdt,43,42,,0.8470722891566265,,,,,,,,0.9207803848821039,,,,,,,0.9207803855652095,,,,0.18695127218961716,,,,0.9207803852236567,,180553,,3100,
run,binary_xgboost_bdt_d4_100,binary_xgboost_bdt_d4_100__seed44,xgboost,xgboost_bdt,44,42,,0.8470301204819277,,,,,,,,0.9207318817256043,,,,,,,0.9207318800557904,,,,0.18614328000694513,,,,0.9207318808906974,,180553,,3100,
run,bit158_mlp_f7_fixed,bit158_mlp_f7_fixed__seed42,pytorch,bit158_mlp,42,42,,0.7443614457831326,,,,,,,0.9440554559909692,,,0.9352243753366727,,0.9255181848633962,,0.8932381396917481,,,0.949788738272844,,1.0531279821880162,,,,0.9295649788311261,,23216,,4389,
run,bit158_mlp_f7_fixed,bit158_mlp_f7_fixed__seed43,pytorch,bit158_mlp,43,42,,0.7405602409638554,,,,,,,0.9429596886084125,,,0.9338991026909106,,0.9277017627509638,,0.8919522958034243,,,0.948929417604089,,0.9365791720338166,,,,0.92908845349156,,23216,,4389,
run,bit158_mlp_f7_fixed,bit158_mlp_f7_fixed__seed44,pytorch,bit158_mlp,44,42,,0.7412831325301205,,,,,,,0.9435620652637204,,,0.9312589491222683,,0.9244529894665966,,0.8949663473334991,,,0.9497375287276391,,0.9309992357157171,,,,0.9287955759827448,,23216,,4389,
run,bit158_topo_f7_fixed,bit158_topo_f7_fixed__seed42,pytorch,bit158_topo,42,42,,0.7411265060240964,,,,,,,0.9419098345090421,,,0.92715063663352,,0.926420876062448,,0.8928097741913628,,,0.9511119106522201,,0.879286483861506,,,,0.9278806064097187,,30938,,6469,
run,bit158_topo_f7_fixed,bit158_topo_f7_fixed__seed43,pytorch,bit158_topo,43,42,,0.7403253012048193,,,,,,,0.9413395210887631,,,0.9327738659945568,,0.9258009149927272,,0.8930580027938038,,,0.9511133406937452,,0.9404858592897654,,,,0.9288171291127192,,30938,,6469,
run,bit158_topo_f7_fixed,bit158_topo_f7_fixed__seed44,pytorch,bit158_topo,44,42,,0.7423012048192771,,,,,,,0.9424629939845985,,,0.9283300129691796,,0.9257539521172518,,0.8928845147644073,,,0.9502094052037227,,0.9573414288461208,,,,0.9279281758078319,,30938,,6469,
run,bitnet_binary_f7_fixed,bitnet_binary_f7_fixed,pytorch,bitnet_mlp,42,42,,0.8443493975903614,,,,,,,,0.9166793635510764,,,,,,,0.9166793793384067,,,,0.5150376744568348,,,,0.9166793714447415,,22836,,4290,
run,bitnet_binary_sigmoid_f7_fixed,bitnet_binary_sigmoid_f7_fixed,pytorch,bitnet_mlp,42,42,,0.845210843373494,,,,,,,,0.9168716832895139,,,,,,,0.9168716835931164,,,,0.48182815313339233,,,,0.9168716834413151,,22932,,4257,
run,bitnet_mlp_f10_fixed,bitnet_mlp_f10_fixed__seed43,pytorch,bitnet_mlp,43,42,,0.7198012048192771,,,,,,,0.9328787354933614,,,0.9118494321306662,,0.9146802039065397,,0.8864681505676981,,,0.9375711923932541,,1.1993093541823328,,,,0.916689542898304,,23292,,4389,
run,bitnet_mlp_f10_fixed,bitnet_mlp_f10_fixed__seed44,pytorch,bitnet_mlp,44,42,,0.7224819277108434,,,,,,,0.9314975446716198,,,0.9123233021494104,,0.9137575190007604,,0.8861805214818945,,,0.9400952034259094,,1.1692568459548056,,,,0.9167708181459189,,23292,,4389,
run,bitnet_mlp_f10_fixed,bitnet_mlp_f10_fixed,onnx,bitnet_mlp,42,42,,0.7212228915662651,,,,,,,0.9317012941761671,,,0.8973778910574788,,0.9182390460177563,,0.8894090027062145,,,0.9331408143163678,,0.052401987835764885,,,,0.9139736096547969,,35086,,4389,
run,bitnet_mlp_f10_fixed,bitnet_mlp_f10_fixed,pytorch,bitnet_mlp,42,42,,0.7212228915662651,,,,,,,0.9317012954175545,,,0.8973778899278824,,0.9182390451150906,,0.8894090022421433,,,0.9331408137540236,,1.3031434398144484,,,,0.9139736092913389,,22812,,4389,
run,bitnet_mlp_f12_fixed,bitnet_mlp_f12_fixed__seed43,pytorch,bitnet_mlp,43,42,,0.7197530120481928,,,,,,,0.9314251725668252,,,0.9047664662338901,,0.9173455236455396,,0.8843766995364626,,,0.9368156891402164,,1.285571513697505,,,,0.9149459102245867,,23292,,4389,
run,bitnet_mlp_f12_fixed,bitnet_mlp_f12_fixed__seed44,pytorch,bitnet_mlp,44,42,,0.7163975903614458,,,,,,,0.931853132012836,,,0.907092384924123,,0.9183449645851807,,0.8838611220052608,,,0.9306948224803924,,1.3354519535787404,,,,0.9143692852015585,,23292,,4389,
run,bitnet_mlp_f12_fixed,bitnet_mlp_f12_fixed,onnx,bitnet_mlp,42,42,,0.7251987951807229,,,,,,,0.9343061752243444,,,0.9108789556880479,,0.9170537687773859,,0.8885026964542143,,,0.9360244971567986,,0.05222740210592747,,,,0.9173532186601584,,35086,,4389,
run,bitnet_mlp_f12_fixed,bitnet_mlp_f12_fixed,pytorch,bitnet_mlp,42,42,,0.7251987951807229,,,,,,,0.934306175337198,,,0.910878954671411,,0.9170537686645526,,0.8885026965702323,,,0.9360244962570476,,1.3052123039960861,,,,0.9173532183000883,,22812,,4389,
run,bitnet_mlp_f5_fixed,bitnet_mlp_f5_fixed__seed43,pytorch,bitnet_mlp,43,42,,0.7217349397590361,,,,,,,0.9314479646681401,,,0.9133063384624074,,0.9163011139317847,,0.8865205119882583,,,0.9363638036661743,,1.251710508018732,,,,0.9167879465433529,,23280,,4389,
run,bitnet_mlp_f5_fixed,bitnet_mlp_f5_fixed__seed44,pytorch,bitnet_mlp,44,42,,0.7223253012048193,,,,,,,0.9333062317889587,,,0.9043568477762834,,0.9189112714314345,,0.8868783187799978,,,0.937930077931246,,1.273050361778587,,,,0.916276549541584,,23280,,4389,
run,bitnet_mlp_f5_fixed,bitnet_mlp_f5_fixed,onnx,bitnet_mlp,42,42,,0.7205722891566265,,,,,,,0.9297785672163033,,,0.9061724232456838,,0.9170078110201659,,0.8850029350353502,,,0.9386734104793217,,0.04180639423429966,,,,0.9153270293993649,,35086,,4389,
run,bitnet_mlp_f5_fixed,bitnet_mlp_f5_fixed,pytorch,bitnet_mlp,42,42,,0.720066265060241,,,,,,,0.9333219003570388,,,0.9093318903867808,,0.9169133670262709,,0.8865472183755418,,,0.9361730912364694,,0.47829401679337025,,,,0.9164574934764204,,23056,,4389,
run,bitnet_mlp_f7_fixed,bitnet_mlp_f7_fixed__seed41,pytorch,bitnet_mlp,41,42,,0.720132530120482,,,,,,,0.9291627598761261,,,0.9091341698842517,,0.9167683121463119,,0.8880951459532872,,,0.9380376859973416,,0.48453369550406933,,,,0.9162396147714638,,23280,,4389,
run,bitnet_mlp_f7_fixed,bitnet_mlp_f7_fixed__seed43,pytorch,bitnet_mlp,43,42,,0.7178433734939759,,,,,,,0.9300173837752155,,,0.9110302092224491,,0.9157295477038371,,0.8849137176355191,,,0.9382577688819409,,0.4888852573931217,,,,0.9159897254437922,,23280,,4389,
run,bitnet_mlp_f7_fixed,bitnet_mlp_f7_fixed__seed44,pytorch,bitnet_mlp,44,42,,0.7241867469879518,,,,,,,0.9330053089489625,,,0.9088839357965597,,0.9165572526579627,,0.8842756323026479,,,0.9378623871996403,,0.4948118906468153,,,,0.9161169033811547,,23280,,4389,
run,bitnet_mlp_f7_fixed,bitnet_mlp_f7_fixed__seed45,pytorch,bitnet_mlp,45,42,,0.7251144578313253,,,,,,,0.9332267757624778,,,0.9071984644265356,,0.9192317615337757,,0.8881968410758556,,,0.936965041822332,,0.5008844695985317,,,,0.9169637769241954,,23280,,4389,
run,bitnet_mlp_f7_fixed,bitnet_mlp_f7_fixed,onnx,bitnet_mlp,42,42,,0.7192228915662651,,,,,,,0.930091345307501,,,0.908585665957139,,0.9124813014634046,,0.8860073913676505,,,0.9333922376603725,,0.055131008848547935,,,,0.9141115883512135,,35086,,4389,
run,bitnet_mlp_f7_fixed,bitnet_mlp_f7_fixed,pytorch,bitnet_mlp,42,42,,0.7215240963855422,,,,,,,0.9314193395123859,,,0.9085556547247138,,0.9153754655745163,,0.8853825287083088,,,0.9370180229769827,,0.4886896628886461,,,,0.9155502022993816,,23056,,4389,
run,bitnet_mlp_f7_power2,bitnet_mlp_f7_power2__seed43,pytorch,bitnet_mlp,43,42,,0.7175542168674699,,,,,,,0.9256092158712932,,,0.912061651794823,,0.9137529591849831,,0.8860538407492033,,,0.935866357507772,,1.4515364980325103,,,,0.9146688050216149,,23292,,4389,
run,bitnet_mlp_f7_power2,bitnet_mlp_f7_power2__seed44,pytorch,bitnet_mlp,44,42,,0.723987951807229,,,,,,,0.9270460266112627,,,0.9014878820136468,,0.9170282940845356,,0.8871016477415632,,,0.9346737108611467,,1.2775781941600144,,,,0.9134675122624311,,23292,,4389,
run,bitnet_mlp_f7_power2,bitnet_mlp_f7_power2,onnx,bitnet_mlp,42,42,,0.7259156626506024,,,,,,,0.9302145033673631,,,0.9106627981375779,,0.9177797921640436,,0.8858940972417498,,,0.9370945196827362,,0.046673210337758064,,,,0.9163291421186941,,36154,,4389,
run,bitnet_mlp_f7_power2,bitnet_mlp_f7_power2,pytorch,bitnet_mlp,42,42,,0.7259156626506024,,,,,,,0.9302145037059235,,,0.9106627982505374,,0.9177797928410429,,0.8858940973577677,,,0.9370945203575491,,1.2385440859943628,,,,0.916329142502564,,22812,,4389,
run,bitnet_mlp_f8_fixed,bitnet_mlp_f8_fixed__seed43,pytorch,bitnet_mlp,43,42,,0.7232710843373494,,,,,,,0.9283536611573306,,,0.9090298748054094,,0.9151693903804891,,0.8879330594647954,,,0.9358656759464947,,1.182796869892627,,,,0.9152703323509039,,23280,,4389,
run,bitnet_mlp_f8_fixed,bitnet_mlp_f8_fixed__seed44,pytorch,bitnet_mlp,44,42,,0.7224698795180723,,,,,,,0.9328648936835031,,,0.9075989828548434,,0.9148330296098326,,0.8852079106647845,,,0.9338536411488999,,1.1897622477263212,,,,0.9148716915923727,,23280,,4389,
run,bitnet_mlp_f8_fixed,bitnet_mlp_f8_fixed,onnx,bitnet_mlp,42,42,,0.7227650602409639,,,,,,,0.931904684806856,,,0.9091641285904402,,0.9161740983744825,,0.8858592003403605,,,0.9326106348842271,,0.05267597176134586,,,,0.9151425493992733,,35086,,4389,
run,bitnet_mlp_f8_fixed,bitnet_mlp_f8_fixed,pytorch,bitnet_mlp,42,42,,0.7227650602409639,,,,,,,0.9319046869510709,,,0.9091641285904402,,0.9161740982616491,,0.8858592008044319,,,0.9326106345468206,,1.231435565277934,,,,0.9151425498308825,,22800,,4389,
run,bitnet_topo_f7_fixed,bitnet_topo_f7_fixed__seed42,pytorch,bitnet_topo,42,42,,0.7203614457831325,,,,,,,0.9284254274649957,,,0.9128865142135008,,0.9157650431142758,,0.8856816811537884,,,0.9351880829078132,,0.9126858487725258,,,,0.9155893497708748,,30938,,6469,
run,bitnet_topo_f7_fixed,bitnet_topo_f7_fixed__seed43,pytorch,bitnet_topo,43,42,,0.7190783132530121,,,,,,,0.9130773751578056,,,0.9028413633947199,,0.9150025144599288,,0.8866423696257413,,,0.9399661968100187,,0.9141019321978092,,,,0.911505963889643,,30938,,6469,
run,bitnet_topo_f7_fixed,bitnet_topo_f7_fixed__seed44,pytorch,bitnet_topo,44,42,,0.7229457831325301,,,,,,,0.9246286629096,,,0.9009222666200709,,0.9144579757354998,,0.8873422372628706,,,0.9402268548594566,,1.0653893761336803,,,,0.9135155994774996,,30938,,6469,
run,deepsets_hlf,deepsets_hlf__seed42,pytorch,deepsets_hlf,42,42,,0.7505421686746988,,,,,,,0.9475627102336245,,,0.9403451275349733,,0.9282671149154081,,0.894900202641025,,,0.9555016256136216,,0.15602485788986087,,,,0.9333153561877305,,26780,,5349,
run,deepsets_hlf,deepsets_hlf__seed43,pytorch,deepsets_hlf,43,42,,0.7539156626506024,,,,,,,0.9485542169734433,,,0.9420232827344706,,0.9304955025950933,,0.8968853285082321,,,0.9567509503787176,,0.15328869223594666,,,,0.9349418562379913,,26780,,5349,
run,deepsets_hlf,deepsets_hlf__seed44,pytorch,deepsets_hlf,44,42,,0.7527530120481928,,,,,,,0.9480650036281888,,,0.9406614885398905,,0.9289248051546725,,0.896770038410765,,,0.9561530157703158,,0.1585418782196939,,,,0.9341148703007665,,26780,,5349,
run,hgq_mlp,hgq_mlp__seed42,hgq,hgq_mlp,42,42,,0.761355421686747,,,,,,,0.9520152104572486,,,0.9454519114819953,,0.9370885463429275,,0.9008492461306004,,,0.9599787504714413,,2.7109032259322703,,,,0.9390767329768425,,149264,,8804,
run,hgq_mlp,hgq_mlp__seed43,hgq,hgq_mlp,43,42,,0.7615903614457832,,,,,,,0.9524465005460836,,,0.9463698702729034,,0.9377070510743766,,0.9006987008685376,,,0.9597128659941885,,2.594287368003279,,,,0.9393869977512178,,149264,,8804,
run,hgq_mlp,hgq_mlp__seed44,hgq,hgq_mlp,44,42,,0.7613433734939759,,,,,,,0.9522588575937185,,,0.9459926775602129,,0.9369171056419285,,0.900891050620405,,,0.9601524256687135,,2.4434359278529882,,,,0.9392424234169956,,149264,,8804,
run,hgq_mlp_topo,hgq_mlp_topo__seed42,hgq,hgq_mlp,42,42,,0.7617530120481928,,0.9371268832321525,0.9014367379233303,0.9522703192122096,0.9459994781829029,0.9605888247434007,,,,,,,,,,,,,0.4946861658245325,,,,0.9394844486587992,,193616,,12962,
run,jetformer_hlf,jetformer_hlf__seed42,pytorch,jetformer_hlf,42,42,,0.7696024096385542,,,,,,,0.9554186450883102,,,0.9500262663376718,,0.9425790615689937,,0.9069447788972369,,,0.9647344381958998,,1.6346191358752549,,,,0.9439406380176225,,256690,,59621,
run,jetformer_hlf,jetformer_hlf__seed43,pytorch,jetformer_hlf,43,42,,0.769289156626506,,,,,,,0.9558601747060101,,,0.9508740576447208,,0.9429294912872308,,0.9073903739805911,,,0.9646587282098055,,1.4165634200908244,,,,0.9443425651656717,,256690,,59621,
run,jetformer_hlf,jetformer_hlf__seed44,pytorch,jetformer_hlf,44,42,,0.7697048192771084,,,,,,,0.9555626120764329,,,0.9504925428699517,,0.9433534195444895,,0.9080829778544208,,,0.9650910949385393,,1.433565123938024,,,,0.9445165294567669,,256690,,59621,
run,linformer_hlf,linformer_hlf__seed42,pytorch,linformer_hlf,42,42,,0.7685060240963856,,,,,,,0.9551108059139481,,,0.949751130182465,,0.9420166258045891,,0.9070282483073395,,,0.9644032102121004,,1.1850729458965361,,,,0.9436620040840884,,89273,,18765,
run,linformer_hlf,linformer_hlf__seed43,pytorch,linformer_hlf,43,42,,0.7680722891566265,,,,,,,0.9545816362529952,,,0.9496634140783022,,0.9416612397746664,,0.9068325080490169,,,0.9643048444993203,,1.1918405024334788,,,,0.9434087285308603,,89273,,18765,
run,linformer_hlf,linformer_hlf__seed44,pytorch,linformer_hlf,44,42,,0.7685,,,,,,,0.9551109665043569,,,0.9502200468076544,,0.942097293427423,,0.9065726066558737,,,0.9642074094663373,,0.8569983658380806,,,,0.9436416645723291,,89273,,18765,
run,mlp_baseline,mlp_baseline__seed42,pytorch,mlp_baseline,42,42,,0.7661265060240964,,,,,,,0.9535318831574311,,,0.9477924020798696,,0.9400982178135151,,0.9046245791292834,,,0.9625835753269509,,0.09585794014856219,,,,0.94172613150141,,22940,,4389,
run,mlp_baseline,mlp_baseline__seed43,pytorch,mlp_baseline,43,42,,0.7665602409638554,,,,,,,0.9541679471212579,,,0.9487179082697053,,0.9406288473621922,,0.9049042082023363,,,0.9630119337780667,,0.09684887435287237,,,,0.9422861689467116,,22940,,4389,
run,mlp_baseline,mlp_baseline__seed44,pytorch,mlp_baseline,44,42,,0.7665843373493976,,,,,,,0.953965786367081,,,0.9483015923215679,,0.9402246063566564,,0.9052589620996441,,,0.9633219357392985,,0.08904863614588976,,,,0.9422145765768495,,22940,,4389,
run,mlp_mixer_hlf,mlp_mixer_hlf__seed42,pytorch,mlp_mixer_hlf,42,42,,0.7670421686746988,,,,,,,0.9544967611183998,,,0.9494470053055735,,0.9406944763488188,,0.905885895098012,,,0.9636471550743778,,0.800032349769026,,,,0.9428342585890365,,61144,,12037,
run,mlp_mixer_hlf,mlp_mixer_hlf__seed43,pytorch,mlp_mixer_hlf,43,42,,0.7671325301204819,,,,,,,0.9549312038802248,,,0.9493546635037966,,0.9416364289924375,,0.905578390525523,,,0.9641790759743105,,0.7792137362994254,,,,0.9431359525752583,,61144,,12037,
run,mlp_mixer_hlf,mlp_mixer_hlf__seed44,pytorch,mlp_mixer_hlf,44,42,,0.7672530120481927,,,,,,,0.9544467802595915,,,0.9494016579934836,,0.9411413847822692,,0.9058630620835901,,,0.9640555446798171,,0.83287020213902,,,,0.9429816859597503,,61144,,12037,
run,mlp_topo,mlp_topo__seed42,pytorch,mlp_topo,42,42,,0.7665722891566265,,,,,,,0.9541841251096512,,,0.9488301798811805,,0.9407349006524722,,0.9048284467879866,,,0.9630840708534909,,0.09604026190936565,,,,0.9423323446569561,,30626,,6469,
run,mlp_topo,mlp_topo__seed43,pytorch,mlp_topo,43,42,,0.7661927710843374,,,,,,,0.9538407455737032,,,0.948085023146138,,0.9407206718202298,,0.9042145231062713,,,0.9629015676381749,,0.07517750421538949,,,,0.9419525062569034,,30626,,6469,
run,mlp_topo,mlp_topo__seed44,pytorch,mlp_topo,44,42,,0.7662590361445784,,,,,,,0.9539036067312774,,,0.9486014447256669,,0.9400715473142804,,0.904949897434755,,,0.9633671410220688,,0.10483335889875889,,,,0.9421787274456097,,30626,,6469,
run,multihead_attention_hlf,multihead_attention_hlf__seed42,pytorch,multihead_attention_hlf,42,42,,0.7692650602409639,,,,,,,0.9552803431158925,,,0.950413015097763,,0.943094037540456,,0.9073978158313327,,,0.9646986922188714,,1.0378767866641283,,,,0.9441767807608631,,90070,,18917,
run,multihead_attention_hlf,multihead_attention_hlf__seed43,pytorch,multihead_attention_hlf,43,42,,0.7688132530120482,,,,,,,0.9553876620861652,,,0.9500677095383835,,0.9422313638813272,,0.9072581839069458,,,0.9647575551573708,,1.0084309079684317,,,,0.9439404949140385,,90070,,18917,
run,multihead_attention_hlf,multihead_attention_hlf__seed44,pytorch,multihead_attention_hlf,44,42,,0.7678975903614458,,,,,,,0.9550816035129783,,,0.9501115078348106,,0.9416543799666888,,0.9067090757008811,,,0.9639371114861723,,0.9834437919780612,,,,0.9434987357003063,,90070,,18917,
run,qkeras_mlp,qkeras_mlp__seed42,qkeras,qkeras_mlp,42,42,,0.7661325301204819,,,,,,,0.9531603360863253,,,0.9480831002340382,,0.9396295714975408,,0.9042245196706782,,,0.9625385640529601,,0.5324784643016756,,,,0.9415272183083087,,85944,,4389,
run,qkeras_mlp,qkeras_mlp__seed43,qkeras,qkeras_mlp,43,42,,0.7652409638554217,,,,,,,0.9536529126890412,,,0.948661172026955,,0.9397598767071489,,0.9044513781281163,,,0.9629552012246689,,0.5242858240380883,,,,0.941896108155186,,85944,,4389,
run,qkeras_mlp,qkeras_mlp__seed44,qkeras,qkeras_mlp,44,42,,0.7659939759036145,,,,,,,0.9536160988895255,,,0.9484016133461826,,0.9400836511586349,,0.9044572878467662,,,0.9627496963284609,,0.6031621340662241,,,,0.9418616695139141,,85944,,4389,
run,qkeras_mlp_b10,qkeras_mlp_b10__seed42,qkeras,qkeras_mlp,42,42,,0.7663493975903615,,,,,,,0.9541748775623005,,,0.9485803469132011,,0.9402213433329887,,0.9048274494983105,,,0.9632473869941598,,0.5424625840969384,,,,0.942210280860192,,85944,,4389,
run,qkeras_mlp_b10,qkeras_mlp_b10__seed43,qkeras,qkeras_mlp,43,42,,0.7663192771084337,,,,,,,0.9541588314995487,,,0.9487726311196772,,0.9403772989167589,,0.9049272886828907,,,0.9634511102711937,,0.5637065381743014,,,,0.9423374320980139,,85944,,4389,
run,qkeras_mlp_b10,qkeras_mlp_b10__seed44,qkeras,qkeras_mlp,44,42,,0.7661626506024096,,,,,,,0.9540943363373849,,,0.9486093043450634,,0.940425735732487,,0.9049339199167215,,,0.963034964475924,,0.5331994779407978,,,,0.9422196521615163,,85944,,4389,
run,qkeras_mlp_b12,qkeras_mlp_b12__seed42,qkeras,qkeras_mlp,42,42,,0.7660180722891566,,,,,,,0.9541712743784797,,,0.9486943813729539,,0.9400925999607058,,0.9047325531393884,,,0.9633385136489169,,0.533577763941139,,,,0.9422058645000888,,85944,,4389,
run,qkeras_mlp_b12,qkeras_mlp_b12__seed43,qkeras,qkeras_mlp,43,42,,0.7661144578313253,,,,,,,0.9543002069218591,,,0.9487493436973811,,0.940557364362843,,0.9051121540054554,,,0.9635573029167157,,0.535479751881212,,,,0.9424552743808509,,85944,,4389,
run,qkeras_mlp_b12,qkeras_mlp_b12__seed44,qkeras,qkeras_mlp,44,42,,0.7668012048192772,,,,,,,0.9541310940487537,,,0.948728349242994,,0.9405969313597488,,0.904922652028412,,,0.9630991994894095,,0.5417032018303871,,,,0.9422956452338636,,85944,,4389,
run,qkeras_mlp_b5,qkeras_mlp_b5__seed42,qkeras,qkeras_mlp,42,42,,0.7640903614457831,,,,,,,0.9529334799579968,,,0.947628598728498,,0.9384622461340875,,0.9029882141398983,,,0.9620782069746843,,0.5422486220486462,,,,0.940818149187033,,85944,,4389,
run,qkeras_mlp_b5,qkeras_mlp_b5__seed43,qkeras,qkeras_mlp,43,42,,0.7646265060240964,,,,,,,0.9527635055619246,,,0.9472991371153636,,0.9391174848461469,,0.9036184051523051,,,0.9618437406728171,,0.5497227902524173,,,,0.9409284546697115,,85944,,4389,
run,qkeras_mlp_b5,qkeras_mlp_b5__seed44,qkeras,qkeras_mlp,44,42,,0.7632831325301205,,,,,,,0.9534268387477289,,,0.9475179740687008,,0.9384194254786702,,0.9028717849789087,,,0.9611623664311412,,0.48206437984481454,,,,0.94067967794103,,85944,,4389,
run,qkeras_mlp_b7,qkeras_mlp_b7__seed42,qkeras,qkeras_mlp,42,42,,0.7659819277108434,,,,,,,0.9538392077202227,,,0.9482813358325656,,0.9400411180022429,,0.9044813429935106,,,0.9628876113776286,,0.47364724799990654,,,,0.9419061231852341,,85944,,4389,
run,qkeras_mlp_b7,qkeras_mlp_b7__seed43,qkeras,qkeras_mlp,43,42,,0.7664698795180723,,,,,,,0.954352283468576,,,0.94870946950619,,0.9402147717010355,,0.9050943960770722,,,0.9634372545578062,,0.5490654800087214,,,,0.942361635062136,,85944,,4389,
run,qkeras_mlp_b7,qkeras_mlp_b7__seed44,qkeras,qkeras_mlp,44,42,,0.7665722891566265,,,,,,,0.9541895417349905,,,0.9487968517016313,,0.9403962571530969,,0.9046286904548125,,,0.9632927065452894,,0.7555774739012122,,,,0.9422608095179641,,85944,,4389,
run,qkeras_mlp_b8,qkeras_mlp_b8__seed42,qkeras,qkeras_mlp,42,42,,0.7669397590361445,,,,,,,0.9542056148825616,,,0.9488691694853629,,0.940304379889116,,0.9048059129836714,,,0.9634537589127915,,0.5659425659105182,,,,0.9423277672307007,,85944,,4389,
run,qkeras_mlp_b8,qkeras_mlp_b8__seed43,qkeras,qkeras_mlp,43,42,,0.7659397590361445,,,,,,,0.954048624948957,,,0.9485693358325655,,0.9401855678705171,,0.9046618728440067,,,0.9627929732201977,,0.537949769757688,,,,0.9420516749432488,,85944,,4389,
run,qkeras_mlp_b8,qkeras_mlp_b8__seed44,qkeras,qkeras_mlp,44,42,,0.7662650602409639,,,,,,,0.954475403609691,,,0.9487330908372075,,0.940511124522592,,0.9045167174244844,,,0.9630248303570362,,0.5676694978028536,,,,0.9422522333502021,,85944,,4389,
run,qkeras_mlp_binary,qkeras_mlp_binary__seed42,qkeras,qkeras_mlp,42,42,,0.6310963855421686,,0.8549486685328339,0.8268880497469976,0.8700593147232216,0.8217035713463732,0.9028387032826577,,,,,,,,,,,,,0.23272042907774448,,,,0.8552876615264168,,85944,,4389,
run,qkeras_mlp_ternary,qkeras_mlp_ternary__seed42,qkeras,qkeras_mlp,42,42,,0.7087168674698795,,0.8920126398021131,0.8687241560475623,0.9243107277559164,0.8884390777691882,0.9158132425151806,,,,,,,,,,,,,0.25378400832414627,,,,0.8978599687779921,,85944,,4389,
run,qkeras_mlp_topo,qkeras_mlp_topo__seed42,qkeras,qkeras_mlp,42,42,,0.765289156626506,,0.9401264932523623,0.904428928784816,0.9539523959708811,0.9485668825749152,0.9628066127684409,,,,,,,,,,,,,0.23663655668497086,,,,0.941976262670283,,104904,,6469,
run,ternary_128_64_64_64,ternary_128_64_64_64__seed42,pytorch,ternary_large,42,42,,0.7531807228915662,,,,,,,0.9485441370193066,,,0.9412523779771045,,0.9330089729765867,,0.8992046710200878,,,0.9560113592196604,,1.4304833002388477,,,,0.9356043036425492,,82526,,19077,
run,ternary_128_64_64_64,ternary_128_64_64_64__seed43,pytorch,ternary_large,43,42,,0.7543192771084337,,,,,,,0.9480058272474541,,,0.9412144484992252,,0.9338375682975908,,0.8978388846651407,,,0.9568487611701539,,1.2726397942751646,,,,0.935549097975913,,82526,,19077,
run,ternary_128_64_64_64,ternary_128_64_64_64__seed44,pytorch,ternary_large,44,42,,0.7540722891566265,,,,,,,0.9482155822464579,,,0.9407070204280465,,0.9345749893055272,,0.9004873118868468,,,0.9569716878320685,,1.289314421825111,,,,0.9361913183397894,,82526,,19077,
run,xgboost_bdt__seed42,xgboost_bdt__seed42,xgboost,xgboost_bdt,42,42,,0.7662650602409639,,,,,,,0.9532544085485021,,,0.9474071287987095,,0.9402583548833015,,0.9049404012554545,,,0.9637830170045489,,10.501075962558389,,,,0.9419286620981033,,114266227,,3299747,
